timestamp,speed_kmh,distance_km,acceleration_ms2,road_elevation_percent,coasting_flag,battery_current_a,energy_con_wh,ke_lost_wh,e_regen_wh,batt_pack_temp_c,,,
1283,87.4,0.024277778,-0.19,4.93,0,76.32,7.65,2.089677641,0,27.1037,,,
1284,86.7,0.024083333,-0.19,4.91,0,75.08,7.52,2.0728738,0,27.1091,,,
1285,86,0.023888889,-0.19,4.89,0,73.86,7.4,2.056069959,0,27.1143,,,
1286,85.3,0.023694444,-0.19,4.87,0,72.65,7.55,1.748971193,0,27.1193,,,
1287,84.7,0.023527778,-0.17,4.84,0,74.12,7.44,1.736625514,0,27.1245,,,
1288,84.1,0.023361111,-0.17,4.82,0,73.06,7.32,1.724279835,0,27.1296,,,
1289,83.5,0.023194444,-0.17,4.79,0,71.89,7.2,1.711934156,0,27.1345,,,
1290,82.9,0.023027778,-0.17,4.76,0,70.73,7.07,1.699588477,0,27.1392,,,
1291,82.3,0.022861111,-0.17,4.72,0,69.47,6.96,1.687242798,0,27.1438,,,
1292,81.7,0.022694444,-0.17,4.69,0,68.34,6.83,1.674897119,0,27.1482,,,
1293,81.1,0.022527778,-0.17,4.65,0,67.1,6.71,1.66255144,0,27.1524,,,
1294,80.5,0.022361111,-0.17,4.61,0,65.88,6.59,1.650205761,0,27.1565,,,
1295,79.9,0.022194444,-0.17,4.57,0,64.68,6.85,1.365740741,0,27.1604,,,
1296,79.4,0.022055556,-0.14,4.52,0,67.22,7.52,0.815329218,0,27.1646,,,
1297,79.1,0.021972222,-0.08,4.48,0,73.82,7.42,0.812242798,0,27.1698,,,
1298,78.8,0.021888889,-0.08,4.43,0,72.88,7.32,0.809156379,0,27.1748,,,
1299,78.5,0.021805556,-0.08,4.38,0,71.94,7.23,0.806069959,0,27.1797,,,
1300,78.2,0.021722222,-0.08,4.33,0,71,7.14,0.802983539,0,27.1845,,,
1301,77.9,0.021638889,-0.08,4.28,0,70.07,7.03,0.799897119,0,27.1891,,,
1302,77.6,0.021555556,-0.08,4.22,0,69.05,6.93,0.7968107,0,27.1936,,,
1303,77.3,0.021472222,-0.08,4.16,0,68.02,6.83,0.79372428,0,27.1979,,,
1304,77,0.021388889,-0.08,4.11,0,67.11,6.73,0.79063786,0,27.2021,,,
1305,76.7,0.021305556,-0.08,4.05,0,66.1,5.24,1.83281893,0,27.2062,,,
1306,76,0.021111111,-0.19,3.98,0,51.42,7.47,0,0,27.2085,,,
1307,76,0.021111111,0,3.92,0,73.37,7.4,0,0,27.2136,,,
1308,76,0.021111111,0,3.85,0,72.67,6.95,0.260459534,0,27.2186,,,
1309,75.9,0.021083333,-0.03,3.78,0,68.26,7.25,0,0,27.223,,,
1310,75.9,0.021083333,0,3.72,0,71.22,6.79,0.260116598,0,27.2278,,,
1311,75.8,0.021055556,-0.03,3.64,0,66.72,6.71,0.259773663,0,27.232,,,
1312,75.7,0.021027778,-0.03,3.57,0,65.88,6.25,0.518518519,0,27.2361,,,
1313,75.5,0.020972222,-0.06,3.5,0,61.38,5.89,0.775205761,0,27.2396,,,
1314,75.2,0.020888889,-0.08,3.42,0,57.85,6.03,0.515089163,0,27.2426,,,
1315,75,0.020833333,-0.06,3.35,0,59.26,5.68,0.770061728,0,27.2458,,,
1316,74.7,0.02075,-0.08,3.27,0,55.76,4.47,1.530864198,0,27.2486,,,
1317,74.1,0.020583333,-0.17,3.19,0,43.85,5.05,1.013717421,0,27.2502,,,
1318,73.7,0.020472222,-0.11,3.11,0,49.57,4.91,1.008230453,0,27.2524,,,
1319,73.3,0.020361111,-0.11,3.02,0,48.25,6.84,0,0,27.2544,,,
1320,73.5,0.020416667,0.06,2.94,0,67.21,7.76,0,0,27.2586,,,
1321,74,0.020555556,0.14,2.85,0,76.24,9.13,0,0,27.2641,,,
1322,74.9,0.020805556,0.25,2.77,0,89.63,10.2,0,0,27.2719,,,
1323,76.1,0.021138889,0.33,2.68,0,100.2,11.76,0,0,27.2817,,,
1324,77.7,0.021583333,0.44,2.59,0,115.47,11.71,0,0,27.2948,,,
1325,79.2,0.022,0.42,2.5,0,114.99,10.42,0,0,27.3078,,,
1326,80.3,0.022305556,0.31,2.41,0,102.36,8.23,0,0,27.318,,,
1327,80.8,0.022444444,0.14,2.32,0,80.82,7.12,0,0,27.3242,,,
1328,81,0.0225,0.06,2.22,0,69.91,6.25,0,0,27.3288,,,
1329,81,0.0225,0,2.13,0,61.35,6.14,0,0,27.3323,,,
1330,81,0.0225,0,2.03,0,60.27,6.04,0,0,27.3356,,,
1331,81,0.0225,0,1.94,0,59.3,5.93,0,0,27.3388,,,
1332,81,0.0225,0,1.84,0,58.22,5.42,0.27760631,0,27.3419,,,
1333,80.9,0.022472222,-0.03,1.74,0,53.23,4.63,0.830761317,0,27.3444,,,
1334,80.6,0.022388889,-0.08,1.64,0,45.52,4.5,0.827674897,0,27.3462,,,
1335,80.3,0.022305556,-0.08,1.55,0,44.24,4.36,0.824588477,0,27.3478,,,
1336,80,0.022222222,-0.08,1.45,0,42.86,4.87,0.274176955,0,27.3493,,,
1337,79.9,0.022194444,-0.03,1.34,0,47.83,4.75,0.273834019,0,27.3513,,,
1338,79.8,0.022166667,-0.03,1.24,0,46.66,5.02,0,0,27.3532,,,
1339,79.8,0.022166667,0,1.14,0,49.33,4.91,0,0,27.3553,,,
1340,79.8,0.022166667,0,1.04,0,48.27,5.2,0,0,27.3573,,,
1341,79.9,0.022194444,0.03,0.94,0,51.06,5.09,0,0,27.3596,,,
1342,80,0.022222222,0.03,0.83,0,50,6.05,0,0,27.3618,,,
1343,80.4,0.022333333,0.11,0.73,0,59.42,5.99,0,0,27.365,,,
1344,80.8,0.022444444,0.11,0.63,0,58.84,5.92,0,0,27.3681,,,
1345,81.2,0.022555556,0.11,0.52,0,58.14,5.46,0,0,27.3712,,,
1346,81.5,0.022638889,0.08,0.42,0,53.6,4.7,0,0,27.3738,,,
1347,81.6,0.022666667,0.03,0.31,0,46.15,4.2,0,0,27.3756,,,
1348,81.6,0.022666667,0,0.21,0,41.23,3.28,0.558984911,0,27.377,,,
1349,81.4,0.022611111,-0.06,0.1,0,32.21,1.44,1.945644719,0,27.3777,,,
1350,80.7,0.022416667,-0.19,0,0,14.12,-0.26,3.023491084,0,27.3776,,,
1351,79.6,0.022111111,-0.31,-0.1,0,-2.59,-1.44,3.788065844,0.253706667,27.3773,,,
1352,78.2,0.021722222,-0.39,-0.21,0,-14.13,-1.58,3.72085048,1.381186667,27.3772,,,
1353,76.8,0.021333333,-0.39,-0.31,0,-15.54,-2.09,3.912037037,1.5194,27.3771,,,
1354,75.3,0.020916667,-0.42,-0.42,0,-20.53,-2.21,3.834876543,2.006933333,27.3772,,,
1355,73.8,0.0205,-0.42,-0.52,0,-21.75,-2.92,4.252914952,2.126213333,27.3773,,,
1356,72.1,0.020027778,-0.47,-0.63,0,-28.63,-3.68,4.635973937,2.799293333,27.3778,,,
1357,70.2,0.0195,-0.53,-0.73,0,-36.14,-4.07,4.746227709,3.53296,27.3788,,,
1358,68.2,0.018944444,-0.56,-0.83,0,-39.97,-4.33,4.83590535,3.906893333,27.3801,,,
1359,66.1,0.018361111,-0.58,-0.94,0,-42.51,-4.95,5.122942387,4.155866667,27.3816,,,
1360,63.8,0.017722222,-0.64,-1.04,0,-48.64,-4.64,4.730452675,4.730452675,27.3836,,,
1361,61.6,0.017111111,-0.61,-1.14,0,-45.59,-2.55,2.923868313,2.923868313,27.3854,,,
1362,60.2,0.016722222,-0.39,-1.24,0,-25.08,0.03,0.823045267,0.823045267,27.3857,,,
1363,59.8,0.016611111,-0.11,-1.34,0,0.33,2.65,0,0,27.3854,,,
1364,60.4,0.016777778,0.17,-1.45,0,26.05,4.84,0,0,27.3857,,,
1365,61.8,0.017166667,0.39,-1.55,0,47.51,3.16,0,0,27.3876,,,
1366,62.6,0.017388889,0.22,-1.64,0,31,1.18,0,0,27.3882,,,
1367,62.7,0.017416667,0.03,-1.74,0,11.63,-1.4,1.709190672,0,27.388,,,
1368,61.9,0.017194444,-0.22,-1.84,0,-13.77,-4.46,3.971364883,1.34616,27.3879,,,
1369,60,0.016666667,-0.53,-1.94,0,-43.78,-3.62,3.248285322,3.248285322,27.3895,,,
1370,58.4,0.016222222,-0.44,-2.03,0,-35.56,-1.2,1.195473251,1.195473251,27.3904,,,
1371,57.8,0.016055556,-0.17,-2.13,0,-11.75,0.3,0,0,27.3902,,,
1372,57.8,0.016055556,0,-2.22,0,2.91,0.22,0,0,27.3899,,,
1373,57.8,0.016055556,0,-2.32,0,2.14,-1.14,0.986796982,0,27.3896,,,
1374,57.3,0.015916667,-0.14,-2.41,0,-11.24,-2.74,2.140775034,1.09908,27.3894,,,
1375,56.2,0.015611111,-0.31,-2.5,0,-26.92,-4.67,3.599965706,2.631733333,27.3898,,,
1376,54.3,0.015083333,-0.53,-2.59,0,-45.81,-8.06,6.307441701,4.47868,27.3916,,,
1377,50.8,0.014111111,-0.97,-2.68,0,-79.2,-11,8.75154321,7.74184,27.3976,,,
1378,45.5,0.012638889,-1.47,-2.77,0,-108.06,-9.85,7.788237311,7.788237311,27.409,,,
1379,40.2,0.011166667,-1.47,-2.85,0,-96.76,-8.67,6.824931413,6.824931413,27.4181,,,
1380,34.9,0.009694444,-1.47,-2.94,0,-85.11,-7.44,5.861625514,5.861625514,27.425,,,
1381,29.6,0.008222222,-1.47,-3.02,0,-73.03,-3.31,2.243998628,2.243998628,27.43,,,
1382,27.3,0.007583333,-0.64,-3.11,0,-32.48,2.03,0,0,27.4307,,,
1383,29.3,0.008138889,0.56,-3.19,0,19.95,4.59,0,0,27.4308,,,
1384,32.9,0.009138889,1,-3.27,0,45.06,3.55,0,0,27.4325,,,
1385,35.6,0.009888889,0.75,-3.35,0,34.81,1.07,0,0,27.4334,,,
1386,36.7,0.010194444,0.31,-3.42,0,10.46,0.7,0,0,27.4332,,,
1387,37.6,0.010444444,0.25,-3.5,0,6.92,2.29,0,0,27.4329,,,
1388,39.4,0.010944444,0.5,-3.57,0,22.54,4.92,0,0,27.4331,,,
1389,42.5,0.011805556,0.86,-3.64,0,48.34,7.26,0,0,27.4351,,,
1390,46.5,0.012916667,1.11,-3.72,0,71.31,7.24,0,0,27.4399,,,
1391,50.2,0.013944444,1.03,-3.78,0,71.11,5.03,0,0,27.4446,,,
1392,52.8,0.014666667,0.72,-3.85,0,49.35,2.56,0,0,27.4467,,,
1393,54.3,0.015083333,0.42,-3.92,0,25.17,0.38,0,0,27.447,,,
1394,54.9,0.01525,0.17,-3.98,0,3.72,-1.16,0,0,27.4467,,,
1395,54.9,0.01525,0,-4.05,1,-11.38,-1.73,0.375857339,0,27.4465,,,
1396,54.7,0.015194444,-0.06,-4.11,1,-16.95,-2.71,1.119341564,0,27.4464,,,
1397,54.1,0.015027778,-0.17,-4.16,0,-26.57,-3.4,1.655864198,1.655864198,27.4468,,,
1398,53.2,0.014777778,-0.25,-4.22,0,-33.43,-3.9,1.986111111,1.986111111,27.4476,,,
1399,52.1,0.014472222,-0.31,-4.28,0,-38.3,-4.51,2.46776406,2.46776406,27.4487,,,
1400,50.7,0.014083333,-0.39,-4.33,0,-44.26,-4.82,2.737997257,2.737997257,27.4503,,,
1401,49.1,0.013638889,-0.44,-4.38,0,-47.37,-4.95,2.812928669,2.812928669,27.4522,,,
1402,47.4,0.013166667,-0.47,-4.43,0,-48.61,-5.8,3.493141289,3.493141289,27.4542,,,
1403,45.2,0.012555556,-0.61,-4.48,0,-56.96,-7.64,5.072016461,5.072016461,27.4571,,,
1404,41.8,0.011611111,-0.94,-4.52,0,-75.03,-9.85,7.115740741,7.115740741,27.4624,,,
1405,36.5,0.010138889,-1.47,-4.57,0,-96.71,-8.49,6.152434842,6.152434842,27.4715,,,
1406,31.2,0.008666667,-1.47,-4.61,0,-83.41,-5.5,3.62962963,3.62962963,27.4781,,,
1407,27.6,0.007666667,-1,-4.65,0,-53.99,-1.91,0.65414952,0.65414952,27.4807,,,
1408,26.9,0.007472222,-0.19,-4.69,0,-18.78,-0.65,0,0,27.4807,,,
1409,27.3,0.007583333,0.11,-4.72,0,-6.34,-0.88,0,0,27.4804,,,
1410,27.5,0.007638889,0.06,-4.76,1,-8.66,-1.28,0.094135802,0,27.4801,,,
1411,27.4,0.007611111,-0.03,-4.79,1,-12.6,-1.5,0.280349794,0,27.4799,,,
1412,27.1,0.007527778,-0.08,-4.82,1,-14.72,-1.61,0.368998628,0,27.4798,,,
1413,26.7,0.007416667,-0.11,-4.84,0,-15.85,-1.03,0,0,27.4797,,,
1414,26.8,0.007444444,0.03,-4.87,1,-10.15,0.53,0,0,27.4795,,,
1415,28.2,0.007833333,0.39,-4.89,0,5.23,2.69,0,0,27.4792,,,
1416,31.1,0.008638889,0.81,-4.91,0,26.39,4.26,0,0,27.4795,,,
1417,34.8,0.009666667,1.03,-4.93,0,41.84,4.56,0,0,27.4809,,,
1418,38.4,0.010666667,1,-4.95,0,44.77,2.87,0,0,27.4826,,,
1419,40.9,0.011361111,0.69,-4.96,0,28.21,-0.18,0,0,27.483,,,
1420,41.7,0.011583333,0.22,-4.97,0,-1.78,-3.06,1.133058985,0.174186667,27.4827,,,
1421,40.9,0.011361111,-0.22,-4.98,0,-30.05,-5.96,3.530864198,2.937506667,27.4833,,,
1422,38.3,0.010638889,-0.72,-4.99,0,-58.49,-6.15,3.78600823,3.78600823,27.4864,,,
1423,35.3,0.009805556,-0.83,-5,0,-60.41,-2.99,1.193415638,1.193415638,27.4897,,,
1424,34.3,0.009527778,-0.28,-5,0,-29.34,-1.03,0,0,27.4902,,,
1425,34.6,0.009611111,0.08,-5,1,-10.1,1.2,0,0,27.49,,,
1426,36.3,0.010083333,0.47,-5,0,11.74,3.99,0,0,27.4898,,,
1427,39.5,0.010972222,0.89,-5,0,39.17,2.6,0,0,27.491,,,
1428,41.8,0.011611111,0.64,-4.99,0,25.55,-0.38,0,0,27.4913,,,
1429,42.5,0.011805556,0.19,-4.98,0,-3.73,-2.78,0.868312757,0.364466667,27.491,,,
1430,41.9,0.011638889,-0.17,-4.97,0,-27.29,-4.79,2.530864198,2.530864198,27.4914,,,
1431,40.1,0.011138889,-0.5,-4.96,0,-47.02,-7.15,4.603052126,4.596066667,27.4933,,,
1432,36.6,0.010166667,-0.97,-4.95,0,-70.22,-8.66,6.170610425,6.170610425,27.4979,,,
1433,31.3,0.008694444,-1.47,-4.93,0,-85,-7.23,5.207304527,5.207304527,27.5048,,,
1434,26,0.007222222,-1.47,-4.91,0,-70.98,-5.85,4.314814815,4.314814815,27.5095,,,
1435,20.6,0.005722222,-1.5,-4.89,0,-57.47,-2.15,1.021090535,1.021090535,27.5125,,,
1436,19.1,0.005305556,-0.42,-4.87,0,-21.09,-0.35,0,0,27.5126,,,
1437,19.7,0.005472222,0.17,-4.84,0,-3.48,0.37,0,0,27.5123,,,
1438,21.1,0.005861111,0.39,-4.82,0,3.66,-0.09,0,0,27.512,,,
1439,22,0.006111111,0.25,-4.79,0,-0.85,-0.85,0,0,27.5116,,,
1440,22.1,0.006138889,0.03,-4.76,1,-8.35,-1.57,0.522119342,0,27.5113,,,
1441,21.4,0.005944444,-0.19,-4.72,0,-15.37,-2.4,1.265432099,1.265432099,27.5112,,,
1442,19.6,0.005444444,-0.5,-4.69,0,-23.59,-1.83,0.844821674,0.844821674,27.5114,,,
1443,18.3,0.005083333,-0.36,-4.65,0,-17.99,-0.99,0.186728395,0.186728395,27.5114,,,
1444,18,0.005,-0.08,-4.61,1,-9.74,-0.53,0,0,27.5111,,,
1445,18.3,0.005083333,0.08,-4.57,1,-5.22,-0.58,0,0,27.5108,,,
1446,18.5,0.005138889,0.06,-4.52,1,-5.72,-1.21,0.374485597,0,27.5105,,,
1447,17.9,0.004972222,-0.17,-4.48,0,-11.9,-2.54,1.635973937,1.163453333,27.5103,,,
1448,15,0.004166667,-0.81,-4.43,0,-24.98,-2.64,2.177469136,2.177469136,27.5106,,,
1449,9.9,0.00275,-1.42,-4.38,0,-25.97,-1.27,1.317729767,1.317729767,27.5109,,,
1450,4.6,0.001277778,-1.47,-4.33,0,-12.45,-0.23,0.338134431,0.338134431,27.5107,,,
1451,1.2,0.000333333,-0.94,-4.28,0,-2.25,0,0.024691358,0.024691358,27.5103,,,
1452,0,0,-0.33,-4.22,0,0,0,0,0,27.5099,,,
1453,0,0,0,-4.16,0,0,0,0,0,27.5095,,,
1454,0,0,0,-4.11,0,0,0,0,0,27.5091,,,
1455,0,0,0,-4.05,0,0,0,0,0,27.5087,,,
1456,0,0,0,-3.98,0,0,0,0,0,27.5083,,,
1457,0,0,0,-3.92,0,0,0,0,0,27.5079,,,
1458,0,0,0,-3.85,0,0,0,0,0,27.5075,,,
1459,0,0,0,-3.78,0,0,0,0,0,27.5071,,,
1460,0,0,0,-3.72,0,0,0,0,0,27.5067,,,
1461,0,0,0,-3.64,0,0,0,0,0,27.5063,,,
1462,0,0,0,-3.57,0,0,0,0,0,27.5059,,,
1463,0,0,0,-3.5,0,0,0,0,0,27.5055,,,
1464,0,0,0,-3.42,0,0,0,0,0,27.5051,,,
1465,0,0,0,-3.35,0,0,0,0,0,27.5047,,,
1466,0,0,0,-3.27,0,0,0,0,0,27.5043,,,
1467,0,0,0,-3.19,0,0,0,0,0,27.5039,,,
1468,0,0,0,-3.11,0,0,0,0,0,27.5035,,,
1469,0,0,0,-3.02,0,0,0,0,0,27.5031,,,
1470,0,0,0,-2.94,0,0,0,0,0,27.5027,,,
1471,0,0,0,-2.85,0,0,0,0,0,27.5023,,,
1472,0,0,0,-2.77,0,0,0,0,0,27.5019,,,
1473,0,0,0,-2.68,0,0,0,0,0,27.5015,,,
1474,0,0,0,-2.59,0,0,0,0,0,27.5011,,,
1475,0,0,0,-2.5,0,0,0,0,0,27.5007,,,
1476,0,0,0,-2.41,0,0,0,0,0,27.5003,,,
1477,0,0,0,-2.32,0,0,0,0,0,27.4999,,,
1478,0,0,0,-2.22,0,0,0.19,0,0,27.4995,,,
1479,2.2,0.000611111,0.61,-2.13,0,1.83,0.38,0,0,27.4991,,,
1480,4.4,0.001222222,0.61,-2.03,0,3.74,0.48,0,0,27.4988,,,
1481,6.3,0.00175,0.53,-1.94,0,4.67,0.5,0,0,27.4985,,,
1482,7.9,0.002194444,0.44,-1.84,0,4.87,0.48,0,0,27.4982,,,
1483,9.2,0.002555556,0.36,-1.74,0,4.67,0.5,0,0,27.4979,,,
1484,10.4,0.002888889,0.33,-1.64,0,4.96,0.54,0,0,27.4976,,,
1485,11.5,0.003194444,0.31,-1.55,0,5.29,0.79,0,0,27.4973,,,
1486,12.9,0.003583333,0.39,-1.45,0,7.76,1.19,0,0,27.497,,,
1487,14.7,0.004083333,0.5,-1.34,0,11.64,1.78,0,0,27.4968,,,
1488,17,0.004722222,0.64,-1.24,0,17.51,2.56,0,0,27.4968,,,
1489,19.8,0.0055,0.78,-1.14,0,25.13,3.55,0,0,27.4971,,,
1490,23.1,0.006416667,0.92,-1.04,0,34.9,4.51,0,0,27.498,,,
1491,26.7,0.007416667,1,-0.94,0,44.32,5.53,0,0,27.4996,,,
1492,30.5,0.008472222,1.06,-0.83,0,54.3,5.95,0,0,27.5022,,,
1493,34.1,0.009472222,1,-0.73,0,58.39,6.28,0,0,27.5053,,,
1494,37.5,0.010416667,0.94,-0.63,0,61.65,6.39,0,0,27.5088,,,
1495,40.6,0.011277778,0.86,-0.52,0,62.75,6.16,0,0,27.5124,,,
1496,43.3,0.012027778,0.75,-0.42,0,60.52,6.04,0,0,27.5157,,,
1497,45.7,0.012694444,0.67,-0.31,0,59.28,5.57,0,0,27.5189,,,
1498,47.7,0.01325,0.56,-0.21,0,54.71,4.93,0,0,27.5216,,,
1499,49.3,0.013694444,0.44,-0.1,0,48.37,4.26,0,0,27.5236,,,
1500,50.5,0.014027778,0.33,0,0,41.81,3.52,0,0,27.525,,,
1501,51.3,0.01425,0.22,0.1,0,34.52,3.67,0,0,27.5258,,,
1502,52.1,0.014472222,0.22,0.21,0,36.01,3.38,0,0,27.5267,,,
1503,52.7,0.014638889,0.17,0.31,0,33.15,3.69,0,0,27.5274,,,
1504,53.4,0.014833333,0.19,0.42,0,36.22,3.65,0,0,27.5284,,,
1505,54,0.015,0.17,0.52,0,35.81,3.51,0,0,27.5293,,,
1506,54.5,0.015138889,0.14,0.63,0,34.51,3.63,0,0,27.5301,,,
1507,55,0.015277778,0.14,0.73,0,35.69,4.03,0,0,27.531,,,
1508,55.6,0.015444444,0.17,0.83,0,39.58,4.36,0,0,27.5322,,,
1509,56.3,0.015638889,0.19,0.94,0,42.85,5.08,0,0,27.5337,,,
1510,57.2,0.015888889,0.25,1.04,0,49.9,6.34,0,0,27.5358,,,
1511,58.5,0.01625,0.36,1.14,0,62.24,7.71,0,0,27.5393,,,
1512,60.2,0.016722222,0.47,1.24,0,75.7,9.22,0,0,27.5447,,,
1513,62.3,0.017305556,0.58,1.34,0,90.54,10.68,0,0,27.5526,,,
1514,64.7,0.017972222,0.67,1.45,0,104.87,11.25,0,0,27.5633,,,
1515,67.1,0.018638889,0.67,1.55,0,110.51,10.78,0,0,27.5752,,,
1516,69.2,0.019222222,0.58,1.64,0,105.86,9.37,0,0,27.5861,,,
1517,70.7,0.019638889,0.42,1.74,0,92.01,8.65,0,0,27.5942,,,
1518,71.9,0.019972222,0.33,1.84,0,84.9,7.6,0,0,27.6011,,,
1519,72.7,0.020194444,0.22,1.94,0,74.64,7.44,0,0,27.6063,,,
1520,73.4,0.020388889,0.19,2.03,0,73.1,6.66,0,0,27.6113,,,
1521,73.8,0.0205,0.11,2.13,0,65.42,6.44,0,0,27.6152,,,
1522,74.1,0.020583333,0.08,2.22,0,63.23,5.23,0.253943759,0,27.6189,,,
1523,74,0.020555556,-0.03,2.32,0,51.37,4.34,1.012345679,0,27.6212,,,
1524,73.6,0.020444444,-0.11,2.41,0,42.6,2.01,2.755658436,0,27.6227,,,
1525,72.5,0.020138889,-0.31,2.5,0,19.73,0.18,4.1771262,0,27.6227,,,
1526,70.8,0.019666667,-0.47,2.59,0,1.74,-1.36,5.258573388,0,27.6223,,,
1527,68.6,0.019055556,-0.61,2.68,0,-13.33,-1.95,5.547325103,1.30356,27.6221,,,
1528,66.2,0.018388889,-0.67,2.77,0,-19.13,-1.28,4.911522634,1.870613333,27.6221,,,
1529,64,0.017777778,-0.61,2.85,0,-12.56,-0.14,3.895061728,1.227826667,27.6219,,,
1530,62.2,0.017277778,-0.5,2.94,0,-1.35,1.25,2.743998628,0.131586667,27.6215,,,
1531,60.9,0.016916667,-0.36,3.02,0,12.25,2.91,1.453532236,0,27.6213,,,
1532,60.2,0.016722222,-0.19,3.11,0,28.61,4.2,0.412208505,0,27.6218,,,
1533,60,0.016666667,-0.06,3.19,0,41.28,5.94,0,0,27.6231,,,
1534,60.4,0.016777778,0.11,3.27,0,58.36,7.8,0,0,27.6262,,,
1535,61.4,0.017055556,0.28,3.35,0,76.6,10.36,0,0,27.6317,,,
1536,63.2,0.017555556,0.5,3.42,0,101.73,12.68,0,0,27.6417,,,
1537,65.6,0.018222222,0.67,3.5,0,124.54,14.59,0,0,27.6569,,,
1538,68.4,0.019,0.78,3.57,0,143.27,16.72,0,0,27.6772,,,
1539,71.6,0.019888889,0.89,3.64,0,164.22,18.07,0,0,27.7039,,,
1540,74.9,0.020805556,0.92,3.72,0,177.5,19.77,0,0,27.7352,,,
1541,78.4,0.021777778,0.97,3.78,0,194.17,20.49,0,0,27.7727,,,
1542,81.8,0.022722222,0.94,3.85,0,201.21,20.43,0,0,27.813,,,
1543,84.9,0.023583333,0.86,3.92,0,200.66,18.89,0,0,27.8531,,,
1544,87.4,0.024277778,0.69,3.98,0,185.46,15.87,0,0,27.8873,,,
1545,89,0.024722222,0.44,4.05,0,155.85,13.89,0,0,27.9113,,,
1546,90,0.025,0.28,4.11,0,136.42,12.5,0,0,27.9296,,,
1547,90.6,0.025166667,0.17,4.16,0,122.72,11.78,0,0,27.9443,,,
1548,91,0.025277778,0.11,4.22,0,115.7,12.39,0,0,27.9573,,,
1549,91.5,0.025416667,0.14,4.28,0,121.66,12.55,0,0,27.9718,,,
1550,92,0.025555556,0.14,4.33,0,123.25,13.49,0,0,27.9867,,,
1551,92.7,0.02575,0.19,4.38,0,132.48,13.7,0,0,28.0039,,,
1552,93.4,0.025944444,0.19,4.43,0,134.55,14.38,0,0,28.0217,,,
1553,94.2,0.026166667,0.22,4.48,0,141.26,14.14,0,0,28.0413,,,
1554,94.9,0.026361111,0.19,4.52,0,138.82,14.83,0,0,28.0603,,,
1555,95.7,0.026583333,0.22,4.57,0,145.65,15.55,0,0,28.0812,,,
1556,96.6,0.026833333,0.25,4.61,0,152.67,16.78,0,0,28.1042,,,
1557,97.7,0.027138889,0.31,4.65,0,164.84,17.45,0,0,28.1311,,,
1558,98.9,0.027472222,0.33,4.69,0,171.32,19.3,0,0,28.1602,,,
1559,100.4,0.027888889,0.42,4.72,0,189.52,20.11,0,0,28.1959,,,
1560,102,0.028333333,0.44,4.76,0,197.46,20.59,0,0,28.2347,,,
1561,103.6,0.028777778,0.44,4.79,0,202.19,21.08,0,0,28.2754,,,
1562,105.2,0.029222222,0.44,4.82,0,206.99,21.56,0,0,28.318,,,
1563,106.8,0.029666667,0.44,4.84,0,211.71,22.61,0,0,28.3626,,,
1564,108.5,0.030138889,0.47,4.87,0,222,23.14,0,0,28.4117,,,
1565,110.2,0.030611111,0.47,4.89,0,227.22,23.68,0,0,28.4632,,,
1566,111.9,0.031083333,0.47,4.91,0,232.52,24.8,0,0,28.5171,,,
1567,113.7,0.031583333,0.5,4.93,0,243.51,24.23,0,0,28.5763,,,
1568,115.3,0.032027778,0.44,4.95,0,237.92,24.33,0,0,28.6327,,,
1569,116.8,0.032444444,0.42,4.96,0,238.94,24.21,0,0,28.6896,,,
1570,118.2,0.032833333,0.39,4.97,0,237.77,24.05,0,0,28.746,,,
1571,119.5,0.033194444,0.36,4.98,0,236.23,23.86,0,0,28.8016,,,
1572,120.7,0.033527778,0.33,4.99,0,234.31,23.82,0,0,28.8563,,,
1573,121.8,0.033833333,0.31,5,0,233.93,22.31,0,0,28.9108,,,
1574,122.6,0.034055556,0.22,5,0,219.06,21.5,0,0,28.9585,,,
1575,123.2,0.034222222,0.17,5,0,211.13,20.43,0,0,29.0028,,,
1576,123.6,0.034333333,0.11,5,0,200.65,18.89,0,0,29.0427,,,
1577,123.7,0.034361111,0.03,5,0,185.46,17.66,0.424039781,0,29.0767,,,
1578,123.6,0.034333333,-0.03,4.99,0,173.45,16.59,1.270061728,0,29.1064,,,
1579,123.3,0.03425,-0.08,4.98,0,162.92,16.5,1.266975309,0,29.1325,,,
1580,123,0.034166667,-0.08,4.97,0,162.05,15.19,2.104766804,0,29.1583,,,
1581,122.5,0.034027778,-0.14,4.96,0,149.22,15.67,1.677640604,0,29.1801,,,
1582,122.1,0.033916667,-0.11,4.95,0,153.88,14.34,2.50617284,0,29.2033,,,
1583,121.5,0.03375,-0.17,4.93,0,140.8,13.77,2.908264746,0,29.2226,,,
1584,120.8,0.033555556,-0.19,4.91,0,135.18,12.99,3.303155007,0,29.2404,,,
1585,120,0.033333333,-0.22,4.89,0,127.54,12.2,3.689814815,0,29.2562,,,
1586,119.1,0.033083333,-0.25,4.87,0,119.8,11.39,4.067215364,0,29.27,,,
1587,118.1,0.032805556,-0.28,4.84,0,111.81,11.16,4.032921811,0,29.282,,,
1588,117.1,0.032527778,-0.28,4.82,0,109.59,11.49,3.600308642,0,29.2935,,,
1589,116.2,0.032277778,-0.25,4.79,0,112.88,12.41,2.781035665,0,29.3057,,,
1590,115.5,0.032083333,-0.19,4.76,0,121.92,12.6,2.37037037,0,29.32,,,
